ID,DIST,CO,RTE,PFX,BEGPM,PFX,ENDPM,Length,HG,MAINT_DIST,DIST_RGN,BUDGET ZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_start,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q1,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q4,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q1,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",los_2023_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q4,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q1,Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q2,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q3,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q4
74,6,FRE,180,R,56,R,57,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,,X,,,,,X,,,,50,,,X,,,,,X,,,0,25,FY22/Q4,,X,,,,,,X,,,25,x,,,,,x,,,,,100,63,FY23/Q1,,X,,,,,X,,,,50,X,,,,,,X,,,,75,63,FY23/Q2,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY23/Q3,x,,,,,,x,,,,75,FY23/Q4,x,,,,,,x,,,,75,X,,,,,,X,,,,75,75,,x,,,,,,,,x,,,"M,RS",50,,,X,,,,M,,,X,,,MR,25,38,,X,,,,,,,X,,,,Median ,75,,X,,,,,,,X,,,,M,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,X,,,,,,100,100
75,6,FRE,180,R,57,R,58,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,,N/A,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,,X,,,,X,,,,25,,,X,,,,,X,,,0,13,FY22/Q4,,,X,,,X,,,,,50,,x,,,,,x,,,,50,50,FY23/Q1,,X,,,,,,X,,,25,,,X,,,,X,,,,25,25,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,x,,,,,,x,,,,75,FY23/Q4,x,,,,,x,,,,,100,X,,,,,,,X,,,50,75,,x,,,,,,,,x,,,M,50,,X,,,,,,,X,,,,M,75,63,,,,X,,,Median ,,,X,,,Median ,0,,,,X,,,M,,,X,,,M,0,0,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,,x,,,,m,75,88
76,6,FRE,180,R,58,R,59,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,,,X,,,,X,,,,25,,,X,,,,X,,,,25,25,FY22/Q4,X,,,,,,,X,,,50,,x,,,,,x,,,,50,50,FY23/Q1,,X,,,,X,,,,,75,,,X,,X,,,X,,,0,38,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,x,,,,,,x,,,,75,FY23/Q4,,x,,,,x,,,,,75,X,,,,,,X,,,,75,75,,,x,,,,"M,RS",,x,,,x,,50,,X,,,,,,X,,,,,,100,75,,,,X,,,Median ,,,X,,,Median ,0,,,,X,,,M,,,X,,,M,0,0,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,,X,,,,Center Median ,75,,x,,,,,,x,,,,,,100,88
77,6,FRE,180,R,59,R,60,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,,X,,,PM 59.99,X,,,,,75,,,X,,,,,X,,,0,38,FY22/Q4,X,,,,,,,X,,,50,,x,,,,,x,,,,50,50,FY23/Q1,,,X,,,,X,,,,25,,,X,,,X,,,,,50,38,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,x,,,,x,,,,,75,FY23/Q4,,x,,,,,x,,,,50,X,,,,,,X,,,,75,63,,,x,,,,M,,x,,,,"M,RS",50,,,X,,,,M,X,,,,,,75,63,,X,,,,,,,X,,,,Median ,75,,X,,,,,,,X,,,,M,75,75,,,X,,,X,I Encampment ,,X,,,,RIGHT SHOULDER ,50,,,X,,,,,,X,,,,,50,50,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
78,6,FRE,180,R,60,R,61,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,X,,,,,,X,,,,75,,X,,,,,,X,,,25,50,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,x,,,,,,x,,,x,75,FY23/Q4,x,,,,,x,,,,,100,X,,,,,,X,,,,75,88,,,x,,,,RS,,,x,,,M,25,,X,,,,,,X,,,,,,100,63,,X,,,,,,,X,,,,Median ,75,,X,,,,,,,X,,,,M,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
79,6,FRE,180,R,61,R,62,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,,,X,,,,X,,,,25,63,FY22/Q4,,X,,,,,,X,,,25,,x,,,,,,x,,,25,25,FY23/Q1,X,,,,,,X,,,,75,X,,,,,,,X,,,50,63,FY23/Q2,,,X,,,X,,,,,50,,,X,,,X,,,,,50,50,FY23/Q3,x,,,,,,,x,,x,50,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,,x,,,x,,75,,,,X,,,M & RAMP,,X,,,,M,25,50,,,X,,,,Median ,,,X,,,Median ,25,,,X,,,,M,,,X,,,M,25,25,,,X,,,,,X,,,,,,75,,,X,,,,,X,,,,,,75,75,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
80,6,FRE,180,R,62,R,63,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY22/Q4,,X,,,,,,X,,,25,x,,,,,,,x,,,50,38,FY23/Q1,X,,,,,X,,,,,100,,,X,,,,,X,,X,0,50,FY23/Q2,,,X,,,,X,,,,25,,,X,,,,X,,,X,25,25,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,x,,,,,,,x,,,,RS,75,,X,,,,,,,X,,,,R,75,75,,X,,,,,,,,X,,,Median ,50,,X,,,,,,,,X,,,M,50,50,,X,,,,,,,X,,,,RIGHT SHOULDER ,75,,X,,,,,,,X,,,,,75,75,,,X,,,,Center Median ,X,,,,,,75,,,x,,,,cm,x,,,,,,75,75
81,6,FRE,180,R,63,R,64,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY22/Q4,X,,,,,,X,,,,75,x,,,,,,x,,,,75,75,FY23/Q1,,X,,,,,X,,,,50,,,X,,,,,X,,,0,25,FY23/Q2,,X,,,,,,X,,,25,X,,,,,,,X,,,50,38,FY23/Q3,,,,,,,x,,,,50,FY23/Q4,x,,,,,x,,,,,100,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,x,,,,,,,,x,,,"M,RS",50,,X,,,,,,,X,,,,RAMP,75,63,,,,X,,,Median ,,X,,,,Median ,25,,,,X,,,M,,X,,,,M,25,25,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
82,6,FRE,180,R,64,R,65,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY22/Q4,,X,,,,X,,,,,75,,x,,,,x,,,,,75,75,FY23/Q1,,,X,,,X,,,,,50,,,X,,,,,X,,,0,25,FY23/Q2,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,x,,,,,,,x,,,,RS,75,,X,,,,,,X,,,,,,100,88,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
83,6,FRE,180,R,66,,67,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,,X,,,X,,,,,50,,x,,,,x,,,,,75,63,FY23/Q1,,X,,,,X,,,,,75,,X,,,,,X,,,,50,63,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,x,,,,,,100,,,X,,,,MR,X,,,,,,75,88,,X,,,,,,,X,,,,Median ,75,,X,,,,,,,X,,,,M,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/11/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,6/20/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
84,6,KER,5,,1,,2,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY22/Q4,,X,,,,X,,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,,X,,,,X,,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,10/25/2023,x,,,,,,x,,,,,,100,10/25/2023,X,,,,,,X,,,,,,100,100,1/11/2024,X,,,,,,X,,,,,,100,1/11/2024,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,4/11/2024,X,,,,,,,X,,,,RS,75,88,,,,X,,,,,X,,,,,25,6/13/2024,x,,,,,,x,,,,,,100,63
85,6,KER,5,,2,,3,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,,X,,,,MR,75,88,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
86,6,KER,5,,3,,4,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,,X,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,50,,x,,,,,,x,,,,,,100,75
87,6,KER,5,,4,,5,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,,X,,,,X,,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,X,,,,,,X,,,,75,x,,,,,,x,,,,75,75,FY23/Q1,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY23/Q2,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,,,x,,,"M,RS",50,,X,,,,,,,,X,,,MR,50,50,,X,,,,,,,X,,,,Median ,75,,X,,,,,,,X,,,,R,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,,X,,,,Center Median ,,,X,,,Center Median ,25,,x,,,,,,,x,,,,m,75,50
88,6,KER,5,,5,,6,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,,X,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,,X,,,,X,,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,X,,,,,,,X,,,50,,X,,,,,,X,,,25,38,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,,,X,,,50,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,x,,,,"M,RS",,x,,,,"M,RS",50,,,X,,,,MR,,X,,,,R,50,50,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,R,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,,,X,,,Center Median ,50,,x,,,,,,,x,,,,m,75,63
89,6,KER,5,,6,,7,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,,X,,,,75,,X,,,,,X,,,,50,63,FY23/Q2,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,x,,,,,,,x,,,,"M,RS",75,,X,,,,,,,X,,,,M,75,75,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,R,75,75,,,X,,,,,X,,,,,,75,,,X,,,,RS,X,,,,,,75,75,,X,,,,,,,,X,,,Center Median ,50,,,x,,,,m,,,x,,,m,25,38
90,6,KER,5,,7,,8,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,x,,,,,,,x,,,,"M,RS",75,,X,,,,,,,X,,,,R,75,75,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,R,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,,,X,,,Center Median ,50,,x,,,,,,,x,,,,m,75,63
91,6,KER,5,,8,,9,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,x,,,,M,,,x,,,"M,RS",25,,X,,,,,,,X,,,,R,75,50,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,R,75,75,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,M,75,75,,,X,,,,Center Median ,,X,,,,,50,,,x,,,,s,,,x,,,m,25,38
92,6,KER,5,,9,,10,1,,7,District 7 - North Region,HiMt-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,,,x,,,"M,RS",50,,X,,,,,,,X,,,,MR,75,63,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,R,75,75,,X,,,,,,,X,,,,,75,,X,,,,,,X,,,,,,100,88,,X,,,,,,X,,,,,,100,,x,,,,,,,x,,,,m,75,88
93,6,KER,5,,10,,11,1,,6,District 6 - South Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,,X,,,,Center Median ,X,,,,,,75,,,x,,,,m,x,,,,,,75,75
94,6,KER,5,,11,,12,1,,6,District 6 - South Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,,X,,,,Center Median ,X,,,,,,75,,,x,,,,m,x,,,,,,75,75
95,6,KER,5,,12,,13,1,,6,District 6 - South Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,X,,,,,,X,,,,75,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,x,,,,RS,x,,,,,,75,,X,,,,,,X,,,,,,100,88,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,,X,,,,Center Median ,X,,,,,,75,,,x,,,,m,x,,,,,,75,75
